ENSEMBL75 id,LncRNA name,Nearest coding gene
NA,NA,ENSG00000135315
NA,NA,ENSG00000135315
NA,NA,NA
NA,NA,ENSG00000112837
ENSG00000228290,RP11-132M7.3,ENSG00000112837
NA,NA,ENSG00000112837
NA,NA,ENSG00000135318
NA,NA,ENSG00000135316
NA,NA,ENSG00000135316
NA,NA,ENSG00000135316
NA,NA,NA
NA,NA,ENSG00000164411
NA,NA,ENSG00000146282
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000118434
NA,NA,ENSG00000118434
NA,NA,ENSG00000118432
NA,NA,ENSG00000118432
NA,NA,NA
NA,NA,ENSG00000111880
ENSG00000220130,RP1-72A23.3,ENSG00000203863
NA,NA,ENSG00000146278
NA,NA,ENSG00000198833
NA,NA,ENSG00000083099
NA,NA,ENSG00000112159
ENSG00000228124,RP1-122O8.7,ENSG00000112159
NA,NA,ENSG00000112159
ENSG00000226455,RP3-512E2.2,ENSG00000112182
NA,NA,ENSG00000112182
ENSG00000260271,RP1-45N11.1,ENSG00000112182
NA,NA,ENSG00000135341
NA,NA,ENSG00000135341
NA,NA,ENSG00000135341
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000135333
NA,NA,NA
ENSG00000229600,RP11-524K14.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000172469
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000172461
NA,NA,ENSG00000112218
NA,NA,ENSG00000123545
ENSG00000226684|ENSG00000224849|ENSG00000242486|ENSG00000271860,RP3-418C23.2|RP1-104O17.1|RP1-104O17.2|RP11-436D23.1,ENSG00000146263
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000184486
ENSG00000228506,RP11-98I9.4,ENSG00000123552
NA,NA,ENSG00000112238
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000152034
ENSG00000229315,MCHR2-AS1,ENSG00000152034
NA,NA,NA
ENSG00000228082,RP1-121G13.2,ENSG00000112246
ENSG00000260000,RP3-467N11.1,ENSG00000112249
NA,NA,NA
NA,NA,ENSG00000164418
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000112276
NA,NA,ENSG00000132429
NA,NA,ENSG00000085377
NA,NA,ENSG00000085377
NA,NA,ENSG00000085377
NA,NA,ENSG00000057657
NA,NA,ENSG00000057663
NA,NA,ENSG00000057663
ENSG00000229654,RP1-60O19.2,ENSG00000130348
NA,NA,ENSG00000130348
NA,NA,NA
NA,NA,ENSG00000164494
NA,NA,ENSG00000112320
NA,NA,ENSG00000146285
NA,NA,ENSG00000146285
NA,NA,ENSG00000025796
NA,NA,ENSG00000081087
NA,NA,ENSG00000081087
NA,NA,ENSG00000081087
NA,NA,ENSG00000081087
ENSG00000225174,OSTM1-AS1,ENSG00000081087
NA,NA,ENSG00000112335
NA,NA,ENSG00000112335
NA,NA,ENSG00000112335
NA,NA,ENSG00000118689
NA,NA,ENSG00000118689
NA,NA,ENSG00000118689
ENSG00000203801,LINC00222,ENSG00000118690
NA,NA,ENSG00000080546
NA,NA,ENSG00000080546
ENSG00000243587,C6orf183,ENSG00000183137
NA,NA,ENSG00000135535
NA,NA,ENSG00000185250
NA,NA,ENSG00000112365
ENSG00000223537,RP5-919F19.5,ENSG00000155085
NA,NA,ENSG00000155085
ENSG00000232311,RP1-249I4.2,ENSG00000112367
NA,NA,ENSG00000112290
NA,NA,ENSG00000053328
NA,NA,ENSG00000053328
NA,NA,ENSG00000203797
ENSG00000260188,CTA-331P3.1,ENSG00000004809
NA,NA,ENSG00000155111
NA,NA,ENSG00000009413
ENSG00000231889|ENSG00000255389,TRAF3IP2-AS1|C6orf3,ENSG00000009413
NA,NA,ENSG00000010810
NA,NA,ENSG00000010810
NA,NA,ENSG00000010810
NA,NA,ENSG00000010810
NA,NA,ENSG00000112761
NA,NA,ENSG00000112761
NA,NA,ENSG00000112761
ENSG00000237234,RP1-142L7.5,ENSG00000112769
ENSG00000237234,RP1-142L7.5,ENSG00000112769
NA,NA,ENSG00000112769
NA,NA,ENSG00000112769
ENSG00000226440,RP11-506B6.6,ENSG00000112769
NA,NA,ENSG00000251258
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000155130
ENSG00000175967,RP11-544L8__B.4,ENSG00000196591
NA,NA,ENSG00000196591
NA,NA,ENSG00000196591
ENSG00000228624,RP3-399L15.3,ENSG00000196591
ENSG00000228624,RP3-399L15.3,ENSG00000249853
ENSG00000228624,RP3-399L15.3,ENSG00000249853
ENSG00000228624,RP3-399L15.3,ENSG00000249853
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000186743,TPI1P3,ENSG00000111816
NA,NA,ENSG00000111832
NA,NA,ENSG00000183807
NA,NA,NA
NA,NA,ENSG00000170162
NA,NA,ENSG00000170162
NA,NA,ENSG00000170162
ENSG00000218233,NEPNP,ENSG00000047932
NA,NA,ENSG00000153989
NA,NA,ENSG00000111860
NA,NA,ENSG00000111860
NA,NA,ENSG00000111860
NA,NA,ENSG00000111860
NA,NA,ENSG00000111860
ENSG00000253194,RP11-351A11.1,ENSG00000111879
NA,NA,ENSG00000111879
NA,NA,ENSG00000111885
NA,NA,ENSG00000111885
NA,NA,ENSG00000111885
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000146350
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000111897
NA,NA,ENSG00000135549
NA,NA,ENSG00000172594
NA,NA,ENSG00000186439
NA,NA,ENSG00000186439
NA,NA,ENSG00000186439
NA,NA,ENSG00000111906
ENSG00000224506,RP1-293L8.2,ENSG00000135547
NA,NA,ENSG00000066651
NA,NA,ENSG00000066651
NA,NA,ENSG00000066651
ENSG00000231842,RP11-527F13.1,ENSG00000066651
NA,NA,ENSG00000203760
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000093144
NA,NA,ENSG00000093144
NA,NA,ENSG00000214338
NA,NA,ENSG00000184530
NA,NA,ENSG00000172673
NA,NA,ENSG00000172673
NA,NA,ENSG00000152894
NA,NA,ENSG00000152894
NA,NA,ENSG00000196569
NA,NA,ENSG00000196569
NA,NA,ENSG00000146376
NA,NA,ENSG00000198945
NA,NA,ENSG00000164483
ENSG00000229923,RP11-102N11.1,NA
NA,NA,ENSG00000079819
NA,NA,NA
ENSG00000227220|ENSG00000236166,RP11-69I8.3|RP3-523C21.2,NA
ENSG00000228495,LINC01013,NA
NA,NA,ENSG00000079931
NA,NA,ENSG00000079931
NA,NA,ENSG00000079950
NA,NA,ENSG00000093134
NA,NA,ENSG00000146409
NA,NA,ENSG00000112306
NA,NA,NA
NA,NA,NA
ENSG00000231023,LINC00326,NA
NA,NA,ENSG00000112319
ENSG00000223586,RP4-662A9.2,ENSG00000118526
NA,NA,ENSG00000146411
NA,NA,ENSG00000118515
NA,NA,ENSG00000118515
ENSG00000236700,LINC01010,NA
NA,NA,NA
NA,NA,ENSG00000118514
NA,NA,ENSG00000118514
NA,NA,ENSG00000118514
NA,NA,ENSG00000112339
NA,NA,ENSG00000112339
ENSG00000232876,CTA-212D2.2,ENSG00000112339
NA,NA,ENSG00000112339
NA,NA,ENSG00000029363
NA,NA,ENSG00000029363
NA,NA,ENSG00000029363
ENSG00000220660,RP3-406A7.3,ENSG00000135525
NA,NA,ENSG00000135525
NA,NA,ENSG00000135525
NA,NA,ENSG00000197442
NA,NA,ENSG00000197442
ENSG00000234263,RP3-325F22.3,ENSG00000197442
NA,NA,ENSG00000197442
NA,NA,ENSG00000016402
NA,NA,ENSG00000016402
ENSG00000235399,RP11-204P2.3,ENSG00000016402
ENSG00000235399,RP11-204P2.3,ENSG00000016402
NA,NA,ENSG00000027697
NA,NA,NA
NA,NA,ENSG00000177468
NA,NA,ENSG00000177468
ENSG00000230533,RP11-95M15.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000118503
NA,NA,ENSG00000118503
ENSG00000225177,RP11-390P2.4,ENSG00000135540
ENSG00000226571,RP11-445F6.2,ENSG00000164440
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000231426,RP5-899B16.1,NA
ENSG00000236013,RP3-332B22.1,NA
ENSG00000236013,RP3-332B22.1,NA
ENSG00000217684,RPS3AP24,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000135577
NA,NA,ENSG00000009844
NA,NA,ENSG00000112414
NA,NA,ENSG00000112414
NA,NA,ENSG00000112414
NA,NA,ENSG00000010818
NA,NA,ENSG00000010818
ENSG00000232618,RP11-439L18.1,ENSG00000010818
NA,NA,ENSG00000146416
NA,NA,ENSG00000146416
ENSG00000229036,RP1-20N2.6,ENSG00000001036
NA,NA,ENSG00000001036
NA,NA,ENSG00000118495
NA,NA,ENSG00000169976
NA,NA,ENSG00000169976
NA,NA,ENSG00000135604
NA,NA,ENSG00000112425
NA,NA,ENSG00000112425
NA,NA,ENSG00000118496
ENSG00000235652,RP11-545I5.3,ENSG00000146414
NA,NA,ENSG00000146414
ENSG00000227748,RP11-497D6.3,ENSG00000118492
ENSG00000196634,RP3-337D23.3,ENSG00000164506
NA,NA,ENSG00000164506
NA,NA,ENSG00000164506
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000111961
NA,NA,ENSG00000111961
NA,NA,ENSG00000055208
NA,NA,ENSG00000178199
ENSG00000220848|ENSG00000202343,RPS18P9|SNORA2,ENSG00000186625
NA,NA,ENSG00000120253
NA,NA,ENSG00000131023
NA,NA,ENSG00000131023
ENSG00000268592|ENSG00000223701|ENSG00000216621,RP11-244K5.8|RAET1E-AS1|RP11-244K5.6,ENSG00000203722
NA,NA,ENSG00000131019
NA,NA,ENSG00000198729
NA,NA,ENSG00000198729
NA,NA,ENSG00000009765
NA,NA,ENSG00000009765
NA,NA,ENSG00000181472
NA,NA,ENSG00000120262
NA,NA,ENSG00000131018
NA,NA,ENSG00000131018
ENSG00000234577,SYNE1-AS1,ENSG00000131018
NA,NA,ENSG00000131018
NA,NA,ENSG00000112029
ENSG00000227627,RP1-101K10.6,ENSG00000112031
NA,NA,ENSG00000213121
NA,NA,ENSG00000153721
NA,NA,ENSG00000029639
NA,NA,ENSG00000074771
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000049618
NA,NA,ENSG00000215712
ENSG00000271040,RP5-933K21.3,ENSG00000215712
NA,NA,ENSG00000175048
NA,NA,ENSG00000175048
NA,NA,ENSG00000130340
NA,NA,ENSG00000146425
NA,NA,ENSG00000092820
ENSG00000233893,EZR-AS1,ENSG00000092820
ENSG00000271913,RP1-111C20.4,ENSG00000130363
ENSG00000224478,RP11-13P5.1,ENSG00000164694
NA,NA,ENSG00000164694
NA,NA,ENSG00000164694
NA,NA,NA
ENSG00000234777,RP11-125D12.2,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000112499
ENSG00000230234,RP1-276N6.2,ENSG00000112499
NA,NA,ENSG00000198670
ENSG00000224477,RP1-81D8.3,ENSG00000122194
ENSG00000233342|ENSG00000231863,RP11-235G24.3|RP3-428L16.1,ENSG00000085511
NA,NA,ENSG00000026652
NA,NA,ENSG00000026652
NA,NA,ENSG00000026652
NA,NA,ENSG00000185345
NA,NA,ENSG00000185345
NA,NA,ENSG00000185345
NA,NA,ENSG00000185345
NA,NA,ENSG00000185345
NA,NA,ENSG00000112530
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
NA,NA,ENSG00000112531
ENSG00000235538,RP1-230L10.1,ENSG00000112531
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000227455,RP11-300M24.1,NA
NA,NA,ENSG00000112539
NA,NA,ENSG00000112539
NA,NA,ENSG00000112539
NA,NA,ENSG00000112539
NA,NA,ENSG00000112541
NA,NA,ENSG00000112541
NA,NA,ENSG00000112541
NA,NA,ENSG00000164458
NA,NA,ENSG00000164458
NA,NA,ENSG00000164458
NA,NA,ENSG00000176381
NA,NA,ENSG00000176381
NA,NA,ENSG00000198818
NA,NA,ENSG00000060762
ENSG00000261420,RP1-168L15.5,ENSG00000060762
NA,NA,ENSG00000071242
NA,NA,ENSG00000071242
NA,NA,ENSG00000071242
NA,NA,ENSG00000071242
ENSG00000231654,RPS6KA2-AS1,ENSG00000071242
NA,NA,ENSG00000026297
NA,NA,ENSG00000213066
NA,NA,ENSG00000112494
ENSG00000228648,RP11-568A7.2,ENSG00000112494
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,ENSG00000203690
NA,NA,NA
NA,NA,ENSG00000146521
NA,NA,ENSG00000146521
NA,NA,ENSG00000130396
NA,NA,ENSG00000130396
NA,NA,ENSG00000153303
NA,NA,ENSG00000153303
NA,NA,ENSG00000153303
ENSG00000234768,RP11-503C24.1,ENSG00000164488
NA,NA,ENSG00000164488
NA,NA,ENSG00000164488
ENSG00000228361,RP11-503C24.3,ENSG00000164488
ENSG00000234647,RP11-503C24.4,ENSG00000164488
NA,NA,ENSG00000164488
NA,NA,ENSG00000112562
NA,NA,ENSG00000112562
NA,NA,ENSG00000112562
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000234519,RP3-495K2.1,NA
NA,NA,NA
ENSG00000226445,XXyac-YX65C7_A.2,ENSG00000186340
NA,NA,ENSG00000186340
NA,NA,ENSG00000186340
NA,NA,ENSG00000184465
NA,NA,ENSG00000130024
ENSG00000227704,RP1-266L20.4,ENSG00000130024
NA,NA,NA
NA,NA,NA
ENSG00000232197,RP11-302L19.1,NA
NA,NA,ENSG00000198719
NA,NA,ENSG00000112584
NA,NA,ENSG00000112584
NA,NA,ENSG00000008018
NA,NA,ENSG00000071994
ENSG00000213863,XX-C2158C12.2,NA
ENSG00000170590,LINC00266-3,NA
NA,NA,ENSG00000112679
NA,NA,ENSG00000112685
ENSG00000272485,RP11-284J1.1,ENSG00000112685
NA,NA,NA
ENSG00000260982,RP5-1077H22.2,NA
NA,NA,NA
ENSG00000229796,RP5-1077H22.1,ENSG00000176515
NA,NA,ENSG00000176515
NA,NA,ENSG00000176515
NA,NA,ENSG00000176515
NA,NA,ENSG00000164379
NA,NA,ENSG00000164379
NA,NA,ENSG00000164379
NA,NA,ENSG00000164379
NA,NA,ENSG00000054598
NA,NA,NA
ENSG00000272279,RP11-157J24.2,ENSG00000054598
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000124535
NA,NA,ENSG00000124535
ENSG00000266750|ENSG00000230438,MIR4645|RP11-420G6.4,ENSG00000170542
NA,NA,ENSG00000124570
ENSG00000224846,RP1-90J20.8,ENSG00000124588
ENSG00000271361,HTATSF1P2,ENSG00000124588
NA,NA,ENSG00000137275
NA,NA,ENSG00000137275
NA,NA,NA
NA,NA,NA
ENSG00000228793,RP1-223B1.1,ENSG00000168994
NA,NA,ENSG00000168994
NA,NA,ENSG00000168994
NA,NA,ENSG00000168994
NA,NA,ENSG00000145945
NA,NA,ENSG00000145945
NA,NA,ENSG00000145945
ENSG00000230648,RP3-406P24.3,ENSG00000112739
ENSG00000260604,RP1-140K8.5,ENSG00000145945
NA,NA,ENSG00000145965
ENSG00000237716,RP3-400B16.3,ENSG00000198721
ENSG00000231811,RP3-527G5.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000153046
ENSG00000236336,RP3-430A16.1,ENSG00000153046
NA,NA,ENSG00000124787
ENSG00000271978|ENSG00000252419,RP11-428J1.4|RMRPP2,ENSG00000124787
ENSG00000220685,RP11-530A18.1,ENSG00000219607
NA,NA,ENSG00000219607
ENSG00000216863|ENSG00000241216,LY86-AS1|SNAPC5P1,ENSG00000112799
ENSG00000226281,RP1-80N2.2,ENSG00000112799
NA,NA,NA
ENSG00000224532,RP3-470L22.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000124782
NA,NA,ENSG00000124784
ENSG00000261189,RP3-512B11.3,ENSG00000096696
NA,NA,ENSG00000153162
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000137203
NA,NA,ENSG00000137203
ENSG00000231056,RP1-290I10.5,ENSG00000111846
NA,NA,ENSG00000111846
ENSG00000272097,RP11-421M1.8,ENSG00000137210
NA,NA,ENSG00000137210
NA,NA,ENSG00000153157
NA,NA,ENSG00000111859
NA,NA,ENSG00000111863
NA,NA,ENSG00000111863
NA,NA,ENSG00000095951
ENSG00000225102,RP11-456H18.1,ENSG00000095951
NA,NA,ENSG00000095951
NA,NA,ENSG00000078401
NA,NA,ENSG00000078401
NA,NA,ENSG00000078401
NA,NA,ENSG00000112137
NA,NA,ENSG00000112137
NA,NA,ENSG00000124523
NA,NA,ENSG00000124523
NA,NA,ENSG00000180537
NA,NA,ENSG00000112149
NA,NA,ENSG00000112149
NA,NA,ENSG00000112149
NA,NA,ENSG00000112149
ENSG00000230631,RP11-359N11.1,ENSG00000112149
NA,NA,NA
ENSG00000237346,RP3-448I9.2,NA
ENSG00000229646,RP11-330A16.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000234261,RP11-146I2.1,NA
ENSG00000234261,RP11-146I2.1,NA
NA,NA,ENSG00000008083
NA,NA,ENSG00000047579
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000007944
NA,NA,ENSG00000137198
NA,NA,ENSG00000137198
NA,NA,ENSG00000137198
NA,NA,ENSG00000124788
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000230873
NA,NA,ENSG00000137414
NA,NA,ENSG00000137414
NA,NA,ENSG00000137177
NA,NA,ENSG00000137393
NA,NA,ENSG00000137393
NA,NA,NA
ENSG00000237404|ENSG00000226786|ENSG00000228412|ENSG00000227116,RP3-471C18.2|RP1-167F1.2|RP4-625H18.2|RP3-471C18.1,ENSG00000172201
NA,NA,NA
NA,NA,ENSG00000172201
NA,NA,ENSG00000172197
ENSG00000229700,RP1-130G2.1,ENSG00000172197
NA,NA,ENSG00000172197
NA,NA,ENSG00000172197
NA,NA,ENSG00000112242
NA,NA,ENSG00000112242
NA,NA,ENSG00000145996
ENSG00000233848,RP3-348I23.2,ENSG00000145996
NA,NA,ENSG00000145996
NA,NA,ENSG00000145996
NA,NA,ENSG00000145996
NA,NA,ENSG00000145996
ENSG00000231754,RP11-204E9.1,ENSG00000124766
NA,NA,ENSG00000124766
NA,NA,ENSG00000124766
NA,NA,ENSG00000124766
NA,NA,ENSG00000124766
NA,NA,NA
NA,NA,NA
ENSG00000260455,CASC14,NA
ENSG00000228772,RP1-309H15.2,ENSG00000112273
NA,NA,ENSG00000112273
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000112304
NA,NA,ENSG00000260286
ENSG00000223623,RP3-425P12.1,ENSG00000111913
NA,NA,ENSG00000079691
ENSG00000235733,RP3-522P13.3,ENSG00000079691
NA,NA,ENSG00000079691
NA,NA,ENSG00000079691
NA,NA,ENSG00000079689
NA,NA,ENSG00000112343
ENSG00000272558,U91328.21,ENSG00000112343
ENSG00000272558,U91328.21,ENSG00000112343
NA,NA,ENSG00000196226
NA,NA,ENSG00000187837
NA,NA,ENSG00000010704
NA,NA,ENSG00000010704
NA,NA,ENSG00000180573
NA,NA,ENSG00000158373
NA,NA,ENSG00000158406
NA,NA,ENSG00000186470
NA,NA,ENSG00000026950
NA,NA,ENSG00000186470
NA,NA,ENSG00000112763
NA,NA,ENSG00000111801
NA,NA,ENSG00000124557
NA,NA,ENSG00000112763
NA,NA,ENSG00000124557
NA,NA,ENSG00000182952
NA,NA,ENSG00000146109
NA,NA,ENSG00000181315
NA,NA,ENSG00000181315
NA,NA,ENSG00000181315
ENSG00000241549,GUSBP2,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000124635
NA,NA,ENSG00000112812
NA,NA,ENSG00000112812
NA,NA,ENSG00000124613
NA,NA,ENSG00000124613
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000185130
ENSG00000272009,RP1-313I6.12,ENSG00000197279
NA,NA,ENSG00000137185
NA,NA,ENSG00000198704
NA,NA,ENSG00000224586
ENSG00000272278|ENSG00000235570,AL121932.1|LINC00533,ENSG00000232040
NA,NA,NA
NA,NA,NA
ENSG00000225173,XXbac-BPG308K3.5,ENSG00000204713
ENSG00000225595,XXbac-BPG308K3.6,ENSG00000204713
NA,NA,ENSG00000204704
NA,NA,ENSG00000204700
ENSG00000230056,DDX6P1,ENSG00000243729
NA,NA,ENSG00000204688
ENSG00000230164,MAS1LP1,ENSG00000204687
ENSG00000233916,ZDHHC20P1,ENSG00000204642
ENSG00000235821,IFITM4P,ENSG00000204642
ENSG00000233265,MICF,ENSG00000204632
NA,NA,ENSG00000204632
NA,NA,ENSG00000206503
NA,NA,ENSG00000206503
NA,NA,ENSG00000206503
NA,NA,ENSG00000206503
ENSG00000227262,HCG4B,ENSG00000206503
ENSG00000227766|ENSG00000227262,HCG4P5|HCG4B,ENSG00000206503
NA,NA,ENSG00000206503
NA,NA,ENSG00000206503
NA,NA,ENSG00000204616
ENSG00000231074|ENSG00000270604,HCG18|HCG17,ENSG00000234127
NA,NA,ENSG00000234127
ENSG00000231074,HCG18,ENSG00000204599
NA,NA,ENSG00000204599
NA,NA,ENSG00000204592
NA,NA,ENSG00000204574
NA,NA,ENSG00000204568
ENSG00000237923,XXbac-BPG27H4.8,ENSG00000204580
ENSG00000233529,HCG21,ENSG00000168631
NA,NA,ENSG00000204542
NA,NA,ENSG00000204520
ENSG00000272221,XXbac-BPG181B23.7,ENSG00000204520
NA,NA,ENSG00000204520
NA,NA,ENSG00000204498
ENSG00000230622,UQCRHP1,ENSG00000204472
NA,NA,ENSG00000204469
NA,NA,ENSG00000204444
NA,NA,ENSG00000204387
NA,NA,ENSG00000166278
NA,NA,ENSG00000204351
NA,NA,ENSG00000204344
NA,NA,ENSG00000240065
ENSG00000237398,HLA-DPA3,ENSG00000204248
NA,NA,ENSG00000204228
NA,NA,ENSG00000204209
NA,NA,ENSG00000237649
NA,NA,ENSG00000112511
NA,NA,ENSG00000112511
NA,NA,ENSG00000197283
NA,NA,ENSG00000197283
NA,NA,ENSG00000213588
NA,NA,ENSG00000030110
NA,NA,ENSG00000204188
NA,NA,ENSG00000096433
NA,NA,ENSG00000096433
NA,NA,ENSG00000096395
NA,NA,ENSG00000096395
ENSG00000249346,LINC01016,ENSG00000096395
NA,NA,NA
NA,NA,ENSG00000124493
NA,NA,ENSG00000272325
NA,NA,ENSG00000124507
NA,NA,ENSG00000124562
NA,NA,ENSG00000064999
NA,NA,ENSG00000064999
NA,NA,ENSG00000146197
NA,NA,ENSG00000146197
ENSG00000272374,RP3-329A5.8,ENSG00000065029
NA,NA,ENSG00000065029
NA,NA,ENSG00000023892
NA,NA,ENSG00000112033
NA,NA,ENSG00000112033
ENSG00000232909,RP3-510O8.4,ENSG00000157343
NA,NA,ENSG00000112062
NA,NA,ENSG00000112062
ENSG00000246982,RP1-179N16.6,ENSG00000096070
NA,NA,ENSG00000096070
NA,NA,ENSG00000180316
NA,NA,ENSG00000112081
NA,NA,ENSG00000124762
NA,NA,ENSG00000124762
ENSG00000232598,RP1-90K10.4,ENSG00000164530
NA,NA,ENSG00000226976
NA,NA,ENSG00000137193
NA,NA,ENSG00000137200
NA,NA,ENSG00000137200
NA,NA,ENSG00000198937
NA,NA,ENSG00000112139
ENSG00000225945,RP3-441A12.1,ENSG00000156639
NA,NA,ENSG00000156639
ENSG00000236355,RP3-503A6.2,ENSG00000124721
ENSG00000231150,RP1-207H1.3,ENSG00000124721
ENSG00000231150,RP1-207H1.3,ENSG00000124721
NA,NA,ENSG00000112164
NA,NA,ENSG00000124780
ENSG00000227131,RP11-552E20.1,NA
NA,NA,NA
NA,NA,ENSG00000156564
NA,NA,ENSG00000156564
ENSG00000237947,RP11-570K4.1,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000001167
NA,NA,ENSG00000096264
NA,NA,ENSG00000096264
NA,NA,ENSG00000096264
NA,NA,ENSG00000137166
ENSG00000234753,RP11-328M4.2,ENSG00000137166
ENSG00000234753,RP11-328M4.2,ENSG00000137166
NA,NA,ENSG00000137166
NA,NA,ENSG00000214736
NA,NA,ENSG00000137413
NA,NA,ENSG00000024048
NA,NA,ENSG00000146223
NA,NA,ENSG00000221821
NA,NA,ENSG00000171611
ENSG00000272170,RP11-387M24.5,ENSG00000137171
NA,NA,ENSG00000112658
NA,NA,ENSG00000112658
NA,NA,ENSG00000112659
NA,NA,ENSG00000146216
NA,NA,ENSG00000146216
NA,NA,ENSG00000137221
NA,NA,ENSG00000124688
NA,NA,ENSG00000112715
NA,NA,ENSG00000112715
NA,NA,ENSG00000112715
ENSG00000223469,RP11-344J7.2,ENSG00000112715
NA,NA,ENSG00000181577
ENSG00000237686,RP5-1120P11.1,ENSG00000181577
ENSG00000237686,RP5-1120P11.1,ENSG00000180992
NA,NA,ENSG00000180992
NA,NA,ENSG00000137216
NA,NA,ENSG00000112759
NA,NA,ENSG00000096384
NA,NA,ENSG00000096401
NA,NA,ENSG00000096401
NA,NA,NA
ENSG00000271857,RP1-244F24.1,ENSG00000124813
NA,NA,ENSG00000124813
ENSG00000261080,RP1-166H4.2,ENSG00000124813
NA,NA,ENSG00000124813
NA,NA,ENSG00000153291
ENSG00000242973,RP11-446F17.3,ENSG00000180113
NA,NA,ENSG00000112818
NA,NA,ENSG00000153292
NA,NA,ENSG00000153292
NA,NA,ENSG00000146072
NA,NA,ENSG00000146072
NA,NA,ENSG00000198087
NA,NA,ENSG00000164393
NA,NA,ENSG00000153294
NA,NA,ENSG00000124818
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,ENSG00000124490
NA,NA,ENSG00000214642
NA,NA,ENSG00000180872
NA,NA,NA
NA,NA,NA
NA,NA,NA
ENSG00000230472,RP1-28O17.1,ENSG00000008197
NA,NA,NA
NA,NA,ENSG00000008197
NA,NA,NA
NA,NA,ENSG00000170915
NA,NA,ENSG00000096093
NA,NA,ENSG00000096092
NA,NA,ENSG00000137270
NA,NA,ENSG00000012660
ENSG00000228614|ENSG00000227885,RP13-476E20.1|RP11-79N23.1,ENSG00000137269
ENSG00000235050,MLIP-AS1,ENSG00000146147
NA,NA,ENSG00000146147
NA,NA,ENSG00000137251
NA,NA,ENSG00000137251
ENSG00000228231,RP11-124I4.2,ENSG00000137251
NA,NA,NA
